ip,query,malware_name,tag,port,country,org,isp,hostnames,first_seen,last_seen,projectlabel
18.193.11.42,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",8083,Germany,A100 ROW GmbH,"Amazon.com, Inc.",ec2-18-193-11-42.eu-central-1.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
3.19.1.60,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",8083,United States,Amazon Technologies Inc.,"Amazon.com, Inc.",ec2-3-19-1-60.us-east-2.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
3.91.231.34,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",8083,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",ec2-3-91-231-34.compute-1.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
134.185.92.226,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",8083,Singapore,Oracle Corporation,Oracle Corporation,,2025-02-14,2025-02-14,CTI-IOA
3.219.38.25,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",8083,United States,Amazon Data Services NoVa,"Amazon.com, Inc.",ec2-3-219-38-25.compute-1.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
89.38.128.94,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",443,Germany,MVPS LTD,MVPS LTD,ip-89-38-128-94-106854.vps.hosted-by-mvps.net,2025-02-14,2025-02-14,CTI-IOA
5.252.178.185,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",443,Romania,MivoCloud,MivoCloud SRL,no-rdns.mivocloud.com,2025-02-14,2025-02-14,CTI-IOA
43.138.154.208,product:ShadowPad,ShadowPad_1,"IOA,Lab,Monty",4430,China,"Tencent Cloud Computing (Beijing) Co., Ltd",Shenzhen Tencent Computer Systems Company Limited,,2025-02-14,2025-02-14,CTI-IOA
69.166.230.200,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,United States,HOSTING-SOLUTIONS,ReliableSite.Net LLC,,2025-02-14,2025-02-14,CTI-IOA
45.154.98.68,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Netherlands,1337 Services GmbH,1337 Services GmbH,45.154.98.68.powered.by.rdp.sh,2025-02-14,2025-02-14,CTI-IOA
45.138.16.236,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",5006,Poland,1337 Services GmbH,1337 Services GmbH,,2025-02-14,2025-02-14,CTI-IOA
212.23.222.206,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",9000,Poland,MEVSPACE sp. z o.o.,MEVSPACE sp. z o.o.,,2025-02-14,2025-02-14,CTI-IOA
147.124.212.147,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",443,United States,"Majestic Hosting Solutions, LLC","Majestic Hosting Solutions, LLC",,2025-02-14,2025-02-14,CTI-IOA
104.194.132.138,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",7001,Netherlands,RouterHosting LLC,RouterHosting LLC,138.132.194.104.static.cloudzy.com,2025-02-14,2025-02-14,CTI-IOA
154.12.229.73,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",1337,United States,Contabo Inc,"Nubes, LLC",vmi1864670.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
82.65.19.134,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4443,France,Free SAS,Free SAS,82-65-19-134.subs.proxad.net,2025-02-14,2025-02-14,CTI-IOA
2.58.56.94,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",7001,Netherlands,1337 Services GmbH,1337 Services GmbH,2.58.56.94.powered.by.rdp.sh,2025-02-14,2025-02-14,CTI-IOA
173.44.139.179,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",8181,Germany,Eonix Corporation,Eonix Corporation,,2025-02-14,2025-02-14,CTI-IOA
45.147.7.149,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",1337,Germany,24fire GmbH,24fire GmbH,24fire.de,2025-02-14,2025-02-14,CTI-IOA
195.3.223.146,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4443,Poland,MEVSPACE sp. z o.o.,MEVSPACE sp. z o.o.,server144.seasonaldiffer.me,2025-02-14,2025-02-14,CTI-IOA
205.234.181.253,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,United States,Virtuo Holdings Inc,12651980 CANADA INC.,,2025-02-14,2025-02-14,CTI-IOA
94.156.105.136,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Netherlands,CHEAPY.HOST,cheapy.host LLC,,2025-02-14,2025-02-14,CTI-IOA
94.156.105.138,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Netherlands,CHEAPY.HOST,cheapy.host LLC,,2025-02-14,2025-02-14,CTI-IOA
84.247.162.141,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",443,Germany,Contabo GmbH,Contabo GmbH,vmi2416745.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
209.46.127.181,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",444,United States,IONOS Inc.,IONOS SE,ip209-46-127-181.pbiaas.com,2025-02-14,2025-02-14,CTI-IOA
163.5.210.32,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",7001,France,Virtuo Holdings Inc.,12651980 CANADA INC.,,2025-02-14,2025-02-14,CTI-IOA
87.120.114.165,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",1337,Netherlands,Ekabi LLC,EKABI,,2025-02-14,2025-02-14,CTI-IOA
84.32.231.185,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Turkey,UAB Nacionalinis Telekomunikaciju Tinklas,Omer Faruk Demirci,ddos-protection.awm.com.tr,2025-02-14,2025-02-14,CTI-IOA
45.154.98.25,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",7001,Netherlands,1337 Services GmbH,1337 Services GmbH,Sochill,2025-02-14,2025-02-14,CTI-IOA
87.120.127.122,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Netherlands,Ekabi LLC,EKABI,,2025-02-14,2025-02-14,CTI-IOA
198.23.227.175,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",8099,United States,VPS ACE,HostPapa,gxmhyu.platesful-epigoni.nymensbaseball.com,2025-02-14,2025-02-14,CTI-IOA
130.195.222.156,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Austria,M247 LTD Vienna Infrastructure,M247 Europe SRL,,2025-02-14,2025-02-14,CTI-IOA
85.31.47.208,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",444,Netherlands,Nybula LLC,Nybula LLC,,2025-02-14,2025-02-14,CTI-IOA
45.202.35.12,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",443,Portugal,Cloud Innovation Ltd,LARUS Limited,,2025-02-14,2025-02-14,CTI-IOA
188.126.90.10,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",9002,Sweden,Frootynet Sweden,GleSYS AB,c-188-126-90-10.ip4.frootvpn.com,2025-02-14,2025-02-14,CTI-IOA
199.127.62.165,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,United States,ReliableSite.Net LLC,ReliableSite.Net LLC,ns4.sth.srv.br,2025-02-14,2025-02-14,CTI-IOA
154.216.20.112,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",444,Lithuania,Silent Connections LTD,Silent Connection Ltd.,,2025-02-14,2025-02-14,CTI-IOA
45.154.98.181,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",4444,Netherlands,1337 Services GmbH,1337 Services GmbH,45.154.98.181.powered.by.rdp.sh,2025-02-14,2025-02-14,CTI-IOA
172.96.172.172,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",5555,United States,ReliableSite.Net LLC,ReliableSite.Net LLC,,2025-02-14,2025-02-14,CTI-IOA
45.58.126.14,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",5555,United States,ReliableSite.Net LLC,ReliableSite.Net LLC,zoro.whmserver.com.br,2025-02-14,2025-02-14,CTI-IOA
207.244.238.106,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",5555,United States,Contabo Inc.,"Nubes, LLC",vmi1479537.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
23.94.126.198,product:AsyncRAT,AsyncRAT_1,"IOA,Lab,Monty",5555,United States,Hosting Solutions,ReliableSite.Net LLC,,2025-02-14,2025-02-14,CTI-IOA
192.129.178.62,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9001,United States,Hostwinds LLC.,Hostwinds LLC.,client-192-129-178-62.hostwindsdns.com,2025-02-14,2025-02-14,CTI-IOA
192.129.178.61,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9001,United States,Hostwinds LLC.,Hostwinds LLC.,client-192-129-178-61.hostwindsdns.com,2025-02-14,2025-02-14,CTI-IOA
192.129.178.58,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9001,United States,Hostwinds LLC.,Hostwinds LLC.,client-192-129-178-58.hostwindsdns.com,2025-02-14,2025-02-14,CTI-IOA
192.129.178.59,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9001,United States,Hostwinds LLC.,Hostwinds LLC.,client-192-129-178-59.hostwindsdns.com,2025-02-14,2025-02-14,CTI-IOA
192.129.178.60,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9001,United States,Hostwinds LLC.,Hostwinds LLC.,client-192-129-178-60.hostwindsdns.com,2025-02-14,2025-02-14,CTI-IOA
179.13.10.157,product:DcRat,DcRAT_1,"IOA,Lab,Monty",8081,Colombia,Colombia Móvil,Colombia Móvil,Dinamic-Tigo-179-13-10-157.tigo.com.co,2025-02-14,2025-02-14,CTI-IOA
89.105.201.98,product:DcRat,DcRAT_1,"IOA,Lab,Monty",4443,Netherlands,NovoServe B.V.,NovoServe B.V.,vm78714.vps.client-server.site,2025-02-14,2025-02-14,CTI-IOA
43.199.119.135,product:DcRat,DcRAT_1,"IOA,Lab,Monty",443,Hong Kong,"Amazon.com, Inc.","Amazon.com, Inc.",ec2-43-199-119-135.ap-east-1.compute.amazonaws.com,2025-02-14,2025-02-14,CTI-IOA
46.246.6.9,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9000,Sweden,Frootynet Sweden,GleSYS AB,c-46-246-6-9.ip4.frootvpn.com,2025-02-14,2025-02-14,CTI-IOA
46.246.80.14,product:DcRat,DcRAT_1,"IOA,Lab,Monty",9000,Sweden,Frootynet Sweden,GleSYS AB,c-46-246-80-14.ip4.frootvpn.com,2025-02-14,2025-02-14,CTI-IOA
185.172.175.125,product:DcRat,DcRAT_1,"IOA,Lab,Monty",1337,United Kingdom,MB Teorita,EUGAMEHOST LTD,,2025-02-14,2025-02-14,CTI-IOA
176.97.122.51,product:BitRAT,BitRAT_1,"IOA,Lab,Monty",8889,Ukraine,Virtual Systems LLC,Virtual Systems LLC,dedicated.vsys.host,2025-02-14,2025-02-14,CTI-IOA
5.178.3.137,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Russian Federation,VDSKA-NET,HUIZE LTD,,2025-02-14,2025-02-14,CTI-IOA
37.8.238.50,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",4444,Poland,VECTRA S.A.,VECTRA S.A.,037008238050.gubin.vectranet.pl,2025-02-14,2025-02-14,CTI-IOA
77.199.95.201,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",102,France,Societe Francaise Du Radiotelephone - SFR SA,Societe Francaise Du Radiotelephone - SFR SA,201.95.199.77.rev.sfr.net,2025-02-14,2025-02-14,CTI-IOA
159.224.83.160,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Ukraine,CONTENT DELIVERY NETWORK LTD,CONTENT DELIVERY NETWORK LTD,160.83.224.159.triolan.net,2025-02-14,2025-02-14,CTI-IOA
5.153.144.10,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Ukraine,LLC FTICOM,"LLC ""FTICOM""",10.144.kmt.customers.dipt.ua,2025-02-14,2025-02-14,CTI-IOA
140.82.20.165,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,United States,"Vultr Holdings, LLC","The Constant Company, LLC",140.82.20.165.vultrusercontent.com,2025-02-14,2025-02-14,CTI-IOA
158.58.207.165,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Bulgaria,Bulsatcom EAD,Vivacom Bulgaria EAD,158-58-207-165.dbr.ddns.bulsat.com,2025-02-14,2025-02-14,CTI-IOA
185.196.9.29,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Switzerland,Global-Data System IT Corporation,Global-Data System IT Corporation,,2025-02-14,2025-02-14,CTI-IOA
103.68.251.141,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",8443,Viet Nam,POWERNET COMPANY LIMITED,POWERNET COMPANY LIMITED,network.powernet.vn,2025-02-14,2025-02-14,CTI-IOA
88.247.165.149,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",2404,Turkey,Turk Telekomunikasyon Anonim Sirketi,Turk Telekomunikasyon Anonim Sirketi,88.247.165.149.static.ttnet.com.tr,2025-02-14,2025-02-14,CTI-IOA
189.150.95.171,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Mexico,Gestión de direccionamiento UniNet,UNINET,dsl-171-95-150-189-dynamic.prod-infinitum.com.mx,2025-02-14,2025-02-14,CTI-IOA
2.224.144.191,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Italy,Fastweb SpA,Fastweb SpA,2-224-144-191.ip170.fastwebnet.it,2025-02-14,2025-02-14,CTI-IOA
95.158.11.105,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Ukraine,LIMITED LIABILITY COMPANY BEST SOLUTIONS,"LIMITED LIABILITY COMPANY ""BEST SOLUTIONS""",95.158.11.105.bestsolution.net.ua,2025-02-14,2025-02-14,CTI-IOA
89.95.64.132,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,France,Bouygues Telecom SA,Bouygues Telecom SA,89-95-64-132.abo.bbox.fr,2025-02-14,2025-02-14,CTI-IOA
93.84.85.42,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",6699,Belarus,BELTELECOM,Republican Unitary Telecommunication Enterprise Beltelecom,static13.byfly.gomel.by,2025-02-14,2025-02-14,CTI-IOA
213.238.180.13,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Turkey,Poyraz Hosting,YUNUS EMRE ATILGAN trading as POYRAZ HOSTING,whm.3ndizayn.tr,2025-02-14,2025-02-14,CTI-IOA
88.234.121.250,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Turkey,Turk Telekomunikasyon Anonim Sirketi,Turk Telekomunikasyon Anonim Sirketi,88.234.121.250.dynamic.ttnet.com.tr,2025-02-14,2025-02-14,CTI-IOA
69.41.3.163,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,United States,Daystarr Communications,Daystarr Communications,dyn3-163.clx.michonline.net,2025-02-14,2025-02-14,CTI-IOA
31.202.43.10,product:'DarkComet Trojan',DarkComet Trojan_1,"IOA,Lab,Monty",1604,Ukraine,"Maxnet LLC, Kharkiv","MAXNET TELECOM, LTD",31-202-43-10-kh.maxnet.ua,2025-02-14,2025-02-14,CTI-IOA
90.152.137.179,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",10001,Austria,A1 Telekom Austria AG,A1 Telekom Austria AG,90-152-137-179.static.highway.a1.net,2025-02-14,2025-02-14,CTI-IOA
90.152.152.28,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",10001,Austria,A1 Telekom Austria AG,A1 Telekom Austria AG,90-152-152-28.static.highway.a1.net,2025-02-14,2025-02-14,CTI-IOA
157.245.82.125,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",12345,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
31.0.103.77,product:'XtremeRAT Trojan',XtremeRAT Trojan_1,"IOA,Lab,Monty",10080,Poland,Polkomtel sp. z o.o.,Polkomtel Sp. z o.o.,ip-31-0-103-77.static.gprs.plus.pl,2025-02-14,2025-02-14,CTI-IOA
111.229.114.158,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,China,"Tencent cloud computing (Beijing) Co., Ltd.",Shenzhen Tencent Computer Systems Company Limited,,2025-02-14,2025-02-14,CTI-IOA
122.54.105.164,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,Philippines,IPG,Philippine Long Distance Telephone Company,122.54.105.164.pldt.net,2025-02-14,2025-02-14,CTI-IOA
144.76.54.100,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,Germany,,Hetzner Online GmbH,sunserv.xyz,2025-02-14,2025-02-14,CTI-IOA
144.91.79.54,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,Germany,Contabo GmbH,Contabo GmbH,vmi1547155.contaboserver.net,2025-02-14,2025-02-14,CTI-IOA
66.235.168.237,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,United States,Tier.Net Technologies LLC,Tier.Net Technologies LLC,,2025-02-14,2025-02-14,CTI-IOA
79.49.114.88,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,Italy,Telecom Italia S.p.A.,Telecom Italia S.p.A.,host-79-49-114-88.retail.telecomitalia.it,2025-02-14,2025-02-14,CTI-IOA
217.24.174.238,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,Ukraine,PRIVATE JOINT-STOCK COMPANY FARLEP-INVEST,PrJSC VF UKRAINE,217-24-174-238.dp.vega-ua.net,2025-02-14,2025-02-14,CTI-IOA
79.45.214.52,product:'NanoCore RAT Trojan',NanoCore RAT Trojan_1,"IOA,Lab,Monty",54984,Italy,Telecom Italia S.p.A.,Telecom Italia S.p.A.,host-79-45-214-52.retail.telecomitalia.it,2025-02-14,2025-02-14,CTI-IOA
92.34.35.119,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",80,Sweden,Telenor Sverige AB,Telenor Norge AS,c-92-34-35-119.bbcust.telenor.se,2025-02-14,2025-02-14,CTI-IOA
54.38.116.47,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",443,France,OVH.CZ s.r.o.,OVH SAS,ip47.ip-54-38-116.eu,2025-02-14,2025-02-14,CTI-IOA
149.210.49.112,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",443,Greece,Cosmote Internet Services,Ote SA (Hellenic Telecommunications Organisation),149-210-49-112.mobile.nym.cosmote.net,2025-02-14,2025-02-14,CTI-IOA
94.191.187.105,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",80,Sweden,Hi3G Access AB,Hi3G Access AB,94.191.187.105.mobile.tre.se,2025-02-14,2025-02-14,CTI-IOA
88.129.241.65,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",80,Sweden,Bredband2 AB,Bredband2 AB,h88-129-241-65.cust.bredband2.com,2025-02-14,2025-02-14,CTI-IOA
87.26.121.156,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",80,Italy,Telecom Italia S.p.A. IPTV,Telecom Italia S.p.A.,host-87-26-121-156.business.telecomitalia.it,2025-02-14,2025-02-14,CTI-IOA
89.247.50.29,product:'Gh0st RAT Trojan',Gh0st RAT Trojan_1,"IOA,Lab,Monty",80,Germany,1&1 Versatel Deutschland GmbH,1&1 Versatel Deutschland GmbH,i59F7321D.versanet.de,2025-02-14,2025-02-14,CTI-IOA
147.50.253.167,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",1177,Thailand,"CLOUDFOREST CO.,LTD.","CLOUDFOREST CO., LTD.",147-50-253-167.static.cloudforest.co.th,2025-02-14,2025-02-14,CTI-IOA
133.18.213.214,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",1177,Japan,KAGOYA JAPAN Inc.,KAGOYA JAPAN Inc.,v133-18-213-214.vir.kagoya.net,2025-02-14,2025-02-14,CTI-IOA
41.109.31.180,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",1177,Algeria,fawri,Telecom Algeria,,2025-02-14,2025-02-14,CTI-IOA
154.197.69.21,product:'njRAT Trojan',njRAT Trojan_1,"IOA,Lab,Monty",1177,Thailand,"NZ Network Enterprise CO.,LTD.","NZ Network Enterprise Co., Ltd.",,2025-02-14,2025-02-14,CTI-IOA
221.12.129.226,product:'Remcos Pro RAT Trojan',Remcos RAT_1,"IOA,Lab,Monty",2404,China,"langhuajiaju,huzhou,zhejiang",CHINA UNICOM China169 Backbone,,2025-02-14,2025-02-14,CTI-IOA
64.237.240.11,product:'Remcos Pro RAT Trojan',Remcos RAT_1,"IOA,Lab,Monty",1800,Puerto Rico,Puerto Rico Telephone Company,"DATACOM CARIBE, INC.",adsl-64-237-240-11.prtc.net,2025-02-14,2025-02-14,CTI-IOA
196.64.210.33,product:'Orcus RAT Trojan',Orcus RAT Trojan_1,"IOA,Lab,Monty",10134,Morocco,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,,2025-02-14,2025-02-14,CTI-IOA
160.177.0.69,product:'Orcus RAT Trojan',Orcus RAT Trojan_1,"IOA,Lab,Monty",10134,Morocco,MarocTelecomASDL,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,,2025-02-14,2025-02-14,CTI-IOA
171.113.133.41,product:'Orcus RAT Trojan',Orcus RAT Trojan_1,"IOA,Lab,Monty",10134,China,CHINANET Hubei province network,CHINATELECOM Hubei province Wuhan 5G network,,2025-02-14,2025-02-14,CTI-IOA
160.179.160.252,product:'Orcus RAT Trojan',Orcus RAT Trojan_1,"IOA,Lab,Monty",10134,Morocco,MarocTelecomASDL,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,,2025-02-14,2025-02-14,CTI-IOA
171.113.130.118,product:'Orcus RAT Trojan',Orcus RAT Trojan_1,"IOA,Lab,Monty",10134,China,CHINANET Hubei province network,CHINATELECOM Hubei province Wuhan 5G network,,2025-02-14,2025-02-14,CTI-IOA
47.242.51.181,product:'Ares RAT C2',Ares RAT C2_1,"IOA,Lab,Monty",8080,Hong Kong,Alibaba Cloud LLC,"Alibaba (US) Technology Co., Ltd.",,2025-02-14,2025-02-14,CTI-IOA
208.100.26.240,product:'ZeroAccess Trojan',ZeroAccess Trojan_1,"IOA,Lab,Monty",16464,United States,Steadfast,Steadfast,ip240.208-100-26.static.steadfastdns.net,2025-02-14,2025-02-14,CTI-IOA
67.205.129.1,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,United States,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
98.70.54.204,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,India,Microsoft Corporation,Microsoft Corporation,,2025-02-14,2025-02-14,CTI-IOA
138.124.90.180,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,Germany,Aeza International LTD,AEZA INTERNATIONAL LTD,premium-discovery.aeza.network,2025-02-14,2025-02-14,CTI-IOA
23.94.153.130,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,United States,HostPapa,HostPapa,23-94-153-130-host.colocrossing.com,2025-02-14,2025-02-14,CTI-IOA
85.31.47.121,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,Netherlands,Nybula LLC,Nybula LLC,,2025-02-14,2025-02-14,CTI-IOA
154.61.74.64,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,India,IntechDC,Cogent Communications,news.freed.fictionkingdom.in,2025-02-14,2025-02-14,CTI-IOA
185.208.159.36,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,Germany,Global-Data System IT Corporation,Global-Data System IT Corporation,,2025-02-14,2025-02-14,CTI-IOA
94.103.125.49,http.title:'Hookbot Panel',Hookbot_1,"IOA,Lab,Monty",80,Netherlands,Nybula LLC,Nybula LLC,,2025-02-14,2025-02-14,CTI-IOA
91.53.18.130,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,Germany,Deutsche Telekom AG,Deutsche Telekom AG,p5b351282.dip0.t-ipconnect.de,2025-02-14,2025-02-14,CTI-IOA
173.199.118.188,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",443,United States,"Vultr Holdings, LLC","The Constant Company, LLC","a.skkylight.com, 173.199.118.188.vultrusercontent.com",2025-02-14,2025-02-14,CTI-IOA
51.77.201.194,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,France,OVH SAS,OVH SAS,vps-248b99bf.vps.ovh.net,2025-02-14,2025-02-14,CTI-IOA
68.183.206.116,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,Canada,"DigitalOcean, LLC","DigitalOcean, LLC",,2025-02-14,2025-02-14,CTI-IOA
87.106.203.84,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,United Kingdom,IONOS SE,IONOS SE,ip87-106-203-84.pbiaas.com,2025-02-14,2025-02-14,CTI-IOA
168.119.48.244,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,Germany,Hetzner Online GmbH,Hetzner Online GmbH,static.244.48.119.168.clients.your-server.de,2025-02-14,2025-02-14,CTI-IOA
38.34.216.136,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,United States,Cogent Communications,Cogent Communications,,2025-02-14,2025-02-14,CTI-IOA
5.1.100.217,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,Switzerland,AlpineDC SA,AlpineDC SA,,2025-02-14,2025-02-14,CTI-IOA
172.105.26.151,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,Canada,Linode,Akamai Connected Cloud,172-105-26-151.ip.linodeusercontent.com,2025-02-14,2025-02-14,CTI-IOA
72.23.229.75,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",443,United States,Armstrong,Armstrong,"dynamic-acs-72-23-229-75.zoominternet.net, kisow.org",2025-02-14,2025-02-14,CTI-IOA
208.72.84.151,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,United States,"GBP Software, LLC","GBP Software, LLC",,2025-02-14,2025-02-14,CTI-IOA
188.155.39.162,product:'Hak5 Cloud C2',Hak5 Cloud C2_1,"IOA,Lab,Monty",8080,Switzerland,sunrise,Sunrise GmbH,xdsl-188-155-39-162.adslplus.ch,2025-02-14,2025-02-14,CTI-IOA
